chrom	start	end	stain	ISV_loss	ISV_gain
chr11	122000000	123000000	gpos50	0.9826407	0.79601973
chr11	123000000	124000000	gpos50	0.99318576	0.62369424
chr11	124000000	125000000	gneg	0.2983701	0.43229482
chr11	125000000	126000000	gneg	0.9976018	0.9843599
chr11	126000000	127000000	gneg	0.9975655	0.99092156
chr11	128000000	129000000	gpos50	0.99754	0.89401853
chr11	129000000	130000000	gpos50	0.98932785	0.42750898
chr11	131000000	132000000	gneg	0.93703145	0.8751898
chr11	132000000	133000000	gneg	0.8566216	0.26258102
chr11	133000000	134000000	gneg	0.9862265	0.13786127
chr11	134000000	135000000	gneg	0.9855758	0.7301484
chr12	0	1000000	gneg	0.9907794	0.9591081
chr12	1000000	2000000	gneg	0.9978144	0.8403147
chr12	2000000	3000000	gneg	0.99024254	0.9737505
chr12	4000000	5000000	gpos25	0.994066	0.84049684
chr12	6000000	7000000	gneg	0.99228823	0.9985116
chr12	7000000	8000000	gneg	0.9776298	0.90903324
chr12	8000000	9000000	gneg	0.75286114	0.5829373
chr12	9000000	10000000	gneg	0.23741142	0.044570286
chr12	10000000	11000000	gpos75	0.971817	0.22219178
chr12	11000000	12000000	gpos75	0.5026297	0.07125246
chr12	13000000	14000000	gneg	0.99834156	0.57240945
chr12	15000000	16000000	gpos100	0.86235064	0.3930315
chr12	16000000	17000000	gpos100	0.9249505	0.1655727
chr12	17000000	18000000	gpos100	0.20675111	0.006970459
chr12	18000000	19000000	gpos100	0.63624465	0.18320264
chr12	20000000	21000000	gneg	0.9484071	0.3058244
chr12	22000000	23000000	gpos100	0.95893973	0.1817742
chr12	23000000	24000000	gpos100	0.99343044	0.2631649
chr12	24000000	25000000	gpos100	0.9972408	0.32356745
chr12	25000000	26000000	gpos100	0.98163164	0.8929158
chr12	28000000	29000000	gpos50	0.9520801	0.046095338
chr12	29000000	30000000	gpos50	0.9838135	0.019838523
chr12	31000000	32000000	gneg	0.7140521	0.24317749
chr12	32000000	33000000	gneg	0.9899554	0.876983
chr12	34000000	35000000	acen	0.01475491	0.0007505986
chr12	36000000	37000000	acen	0.0012674056	0.0020181802
chr12	38000000	39000000	gpos100	0.074164815	0.0014439237
chr12	39000000	40000000	gpos100	0.8124401	0.14095515
chr12	40000000	41000000	gpos100	0.9119713	0.067225866
chr12	41000000	42000000	gpos100	0.7867507	0.11036291
chr12	42000000	43000000	gpos100	0.9026957	0.1541245
chr12	43000000	44000000	gpos100	0.7398631	0.032929633
chr12	44000000	45000000	gpos100	0.8437726	0.84436136
chr12	45000000	46000000	gpos100	0.99901974	0.1951749
chr12	46000000	47000000	gneg	0.9287216	0.008709334
chr12	47000000	48000000	gneg	0.99776244	0.9888158
chr12	49000000	50000000	gpos25	0.99850094	0.99289423
chr12	50000000	51000000	gpos25	0.99637294	0.96359044
chr12	52000000	53000000	gneg	0.9713798	0.9939194
chr12	53000000	54000000	gneg	0.99782526	0.9979553
chr12	55000000	56000000	gpos25	0.40514278	0.4424069
chr12	58000000	59000000	gpos75	0.917159	0.65833765
chr12	59000000	60000000	gpos75	0.80507886	0.06968061
chr12	60000000	61000000	gpos75	0.3420771	0.012954256
chr12	61000000	62000000	gpos75	0.019613806	0.002141056
chr12	63000000	64000000	gneg	0.76091915	0.11355818
chr12	65000000	66000000	gpos50	0.985827	0.7934336
chr12	66000000	67000000	gpos50	0.85747653	0.38739714
chr12	68000000	69000000	gneg	0.93816173	0.100180425
chr12	69000000	70000000	gneg	0.9924879	0.7994132
chr12	70000000	71000000	gneg	0.961946	0.122392274
chr12	72000000	73000000	gpos75	0.9200098	0.04864176
chr12	73000000	74000000	gpos75	0.04004198	0.002850354
chr12	74000000	75000000	gpos75	0.1695079	0.019680467
chr12	76000000	77000000	gneg	0.8265309	0.30327842
chr12	77000000	78000000	gneg	0.9062492	0.81256306
chr12	78000000	79000000	gneg	0.9266539	0.03305152
chr12	80000000	81000000	gpos100	0.93654007	0.20964622
chr12	81000000	82000000	gpos100	0.5576041	0.14514868
chr12	82000000	83000000	gpos100	0.75298667	0.10994229
chr12	83000000	84000000	gpos100	0.16426286	0.002984558
chr12	84000000	85000000	gpos100	0.6802099	0.042224173
chr12	85000000	86000000	gpos100	0.98228526	0.79282445
chr12	87000000	88000000	gneg	0.41831654	0.01775886
chr12	89000000	90000000	gpos100	0.9921327	0.89098144
chr12	90000000	91000000	gpos100	0.8222623	0.03151949
chr12	91000000	92000000	gpos100	0.9946997	0.26244393
chr12	93000000	94000000	gneg	0.9447683	0.3827375
chr12	94000000	95000000	gneg	0.9291875	0.77804273
chr12	96000000	97000000	gpos75	0.5895401	0.09715577
chr12	97000000	98000000	gpos75	0.63802016	0.09377947
chr12	98000000	99000000	gpos75	0.8642683	0.06871988
chr12	99000000	100000000	gpos75	0.43737593	0.014780081
chr12	100000000	101000000	gpos75	0.98744154	0.23109019
chr12	102000000	103000000	gneg	0.96422356	0.8555998
chr12	104000000	105000000	gpos50	0.8123639	0.02792836
chr12	105000000	106000000	gpos50	0.95608383	0.64630646
chr12	106000000	107000000	gpos50	0.97738236	0.3725895
chr12	107000000	108000000	gpos50	0.78464043	0.05165747
chr12	109000000	110000000	gneg	0.99770653	0.9736704
chr12	110000000	111000000	gneg	0.9967018	0.9311397
chr12	112000000	113000000	gneg	0.95657694	0.25094318
chr12	114000000	115000000	gpos50	0.99169266	0.3670478
chr12	115000000	116000000	gpos50	0.98459744	0.23523974
chr12	118000000	119000000	gpos50	0.771382	0.114288755
chr12	119000000	120000000	gpos50	0.99813	0.78027904
chr12	121000000	122000000	gneg	0.9948527	0.972984
chr12	122000000	123000000	gneg	0.91065353	0.98169786
chr12	123000000	124000000	gneg	0.9792596	0.99103504
chr12	124000000	125000000	gneg	0.98168325	0.6975065
chr12	126000000	127000000	gpos50	0.059031185	0.018227242
chr12	127000000	128000000	gpos50	0.15181547	0.02565485
chr12	129000000	130000000	gneg	0.77824247	0.007876673
chr12	130000000	131000000	gneg	0.40629783	0.30389535
chr12	131000000	132000000	gneg	0.59033215	0.67252976
chr12	132000000	133000000	gneg	0.98726195	0.9880086
chr13	0	1000000	gvar	0.0012674056	0.0020181802
chr13	1000000	2000000	gvar	0.0012674056	0.0020181802
chr13	2000000	3000000	gvar	0.0012674056	0.0020181802
chr13	3000000	4000000	gvar	0.0012674056	0.0020181802
chr13	5000000	6000000	stalk	0.0012674056	0.0020181802
chr13	6000000	7000000	stalk	0.0012674056	0.0020181802
chr13	7000000	8000000	stalk	0.0012674056	0.0020181802
chr13	8000000	9000000	stalk	0.0012674056	0.0020181802
chr13	9000000	10000000	stalk	0.0012674056	0.0020181802
chr13	11000000	12000000	gvar	0.0012674056	0.0020181802
chr13	12000000	13000000	gvar	0.0012674056	0.0020181802
chr13	13000000	14000000	gvar	0.0012674056	0.0020181802
chr13	14000000	15000000	gvar	0.0012674056	0.0020181802
chr13	15000000	16000000	gvar	0.0012674056	0.0020181802
chr13	19000000	20000000	gneg	0.0015145916	0.00062206003
chr13	20000000	21000000	gneg	0.9980773	0.96839046
chr13	21000000	22000000	gneg	0.73005354	0.035164725
chr13	23000000	24000000	gpos25	0.9963463	0.9737326
chr13	25000000	26000000	gneg	0.8938217	0.079031624
chr13	26000000	27000000	gneg	0.9649817	0.40087402
chr13	29000000	30000000	gneg	0.92472696	0.02513058
chr13	30000000	31000000	gneg	0.9360708	0.2032765
chr13	32000000	33000000	gpos50	0.9948638	0.27007893
chr13	35000000	36000000	gpos75	0.9907718	0.63160294
chr13	36000000	37000000	gpos75	0.9897613	0.5306737
chr13	37000000	38000000	gpos75	0.7884897	0.104902245
chr13	38000000	39000000	gpos75	0.9469807	0.71273714
chr13	40000000	41000000	gneg	0.904519	0.11087111
chr13	41000000	42000000	gneg	0.9647825	0.66011447
chr13	42000000	43000000	gneg	0.8547707	0.13144004
chr13	43000000	44000000	gneg	0.9539357	0.08323281
chr13	47000000	48000000	gpos50	0.89320433	0.19760868
chr13	48000000	49000000	gpos50	0.99667335	0.7419798
chr13	49000000	50000000	gpos50	0.98133427	0.2757731
chr13	51000000	52000000	gneg	0.9843588	0.9608285
chr13	52000000	53000000	gneg	0.9965688	0.6542092
chr13	53000000	54000000	gneg	0.62174827	0.0077691036
chr13	55000000	56000000	gpos100	0.01168042	0.003558939
chr13	56000000	57000000	gpos100	0.03323482	0.002763741
chr13	57000000	58000000	gpos100	0.07343339	0.0076038614
chr13	58000000	59000000	gpos100	0.03979564	0.0013237788
chr13	59000000	60000000	gneg	0.8624427	0.11038703
chr13	60000000	61000000	gneg	0.80545557	0.088706434
chr13	62000000	63000000	gpos75	0.05567471	0.0033436632
chr13	63000000	64000000	gpos75	0.31946585	0.0014462651
chr13	64000000	65000000	gpos75	0.015568695	0.008738744
chr13	66000000	67000000	gneg	0.8714307	0.21520698
chr13	67000000	68000000	gneg	0.88852036	0.0031929687
chr13	69000000	70000000	gpos100	0.16869631	0.001865212
chr13	70000000	71000000	gpos100	0.8814013	0.10207245
chr13	71000000	72000000	gpos100	0.6372308	0.019901825
chr13	73000000	74000000	gneg	0.93107617	0.68519735
chr13	75000000	76000000	gpos50	0.9587091	0.37180758
chr13	77000000	78000000	gneg	0.997903	0.61030334
chr13	79000000	80000000	gpos100	0.9609511	0.009864978
chr13	80000000	81000000	gpos100	0.95650315	0.016476193
chr13	81000000	82000000	gpos100	0.1551367	0.0041628825
chr13	82000000	83000000	gpos100	0.014384911	0.00076248933
chr13	83000000	84000000	gpos100	0.69767797	0.03725231
chr13	84000000	85000000	gpos100	0.22669315	0.02615251
chr13	85000000	86000000	gpos100	0.77539676	0.35854813
chr13	86000000	87000000	gpos100	0.029286757	0.0016201455
chr13	88000000	89000000	gneg	0.016582085	0.0011422031
chr13	90000000	91000000	gpos100	0.1747733	0.04767606
chr13	91000000	92000000	gpos100	0.91414183	0.4870095
chr13	92000000	93000000	gpos100	0.36225793	0.007014867
chr13	93000000	94000000	gpos100	0.70538694	0.14371607
chr13	95000000	96000000	gneg	0.97916025	0.26288706
chr13	96000000	97000000	gneg	0.92271554	0.5350972
chr13	99000000	100000000	gneg	0.9942953	0.46006176
chr13	100000000	101000000	gneg	0.9693168	0.31262073
chr13	102000000	103000000	gpos100	0.99082935	0.5827078
chr13	103000000	104000000	gpos100	0.6004101	0.46377918
chr13	105000000	106000000	gneg	0.7350019	0.072155274
chr13	107000000	108000000	gpos100	0.76056355	0.044656117
chr13	108000000	109000000	gpos100	0.82070225	0.44270948
chr13	110000000	111000000	gneg	0.99896824	0.9884642
chr13	111000000	112000000	gneg	0.799255	0.090260155
chr13	112000000	113000000	gneg	0.7008793	0.17047082
chr13	113000000	114000000	gneg	0.99772483	0.9897676
chr14	0	1000000	gvar	0.0012674056	0.0020181802
chr14	1000000	2000000	gvar	0.0012674056	0.0020181802
chr14	2000000	3000000	gvar	0.0012674056	0.0020181802
chr14	4000000	5000000	stalk	0.0012674056	0.0020181802
chr14	5000000	6000000	stalk	0.0012674056	0.0020181802
chr14	6000000	7000000	stalk	0.0012674056	0.0020181802
chr14	7000000	8000000	stalk	0.0012674056	0.0020181802
chr14	8000000	9000000	gvar	0.0012674056	0.0020181802
chr14	9000000	10000000	gvar	0.0012674056	0.0020181802
chr14	10000000	11000000	gvar	0.0012674056	0.0020181802
chr14	11000000	12000000	gvar	0.0012674056	0.0020181802
chr14	12000000	13000000	gvar	0.0012674056	0.0020181802
chr14	13000000	14000000	gvar	0.0012674056	0.0020181802
chr14	14000000	15000000	gvar	0.0012674056	0.0020181802
chr14	15000000	16000000	gvar	0.0012674056	0.0020181802
chr14	19000000	20000000	gneg	0.0091147395	0.0018331743
chr14	20000000	21000000	gneg	0.5184904	0.60343206
chr14	21000000	22000000	gneg	0.97704643	0.8925234
chr14	22000000	23000000	gneg	0.9224772	0.9880052
chr14	23000000	24000000	gneg	0.9841808	0.99710375
chr14	25000000	26000000	gpos100	0.8020344	0.008686367
chr14	26000000	27000000	gpos100	0.91290885	0.51754695
chr14	27000000	28000000	gpos100	0.050354067	0.0020818135
chr14	28000000	29000000	gpos100	0.943467	0.014824245
chr14	29000000	30000000	gpos100	0.9558285	0.8533058
chr14	30000000	31000000	gpos100	0.6996275	0.072709106
chr14	31000000	32000000	gpos100	0.9886656	0.45797086
chr14	33000000	34000000	gneg	0.8451526	0.52593726
chr14	35000000	36000000	gpos50	0.7325366	0.78561753
chr14	38000000	39000000	gpos100	0.83264214	0.023570135
chr14	39000000	40000000	gpos100	0.77547747	0.2943629
chr14	40000000	41000000	gpos100	0.24445978	0.004915546
chr14	41000000	42000000	gpos100	0.102106616	0.003318221
chr14	42000000	43000000	gpos100	0.024613282	0.004376893
chr14	43000000	44000000	gneg	0.03963714	0.002959996
chr14	44000000	45000000	gneg	0.043602247	0.0075274548
chr14	45000000	46000000	gneg	0.7938112	0.17884296
chr14	47000000	48000000	gpos100	0.31970894	0.036299363
chr14	48000000	49000000	gpos100	0.045105927	0.0074570957
chr14	49000000	50000000	gpos100	0.94652075	0.48397046
chr14	51000000	52000000	gneg	0.9183907	0.9230102
chr14	52000000	53000000	gneg	0.968507	0.39211276
chr14	54000000	55000000	gpos25	0.99763644	0.773887
chr14	55000000	56000000	gneg	0.8869482	0.087682664
chr14	56000000	57000000	gneg	0.99460983	0.80682313
chr14	58000000	59000000	gpos75	0.9567674	0.10893614
chr14	59000000	60000000	gpos75	0.9738627	0.023955401
chr14	60000000	61000000	gpos75	0.975226	0.11663246
chr14	62000000	63000000	gneg	0.2889889	0.0022687216
chr14	63000000	64000000	gneg	0.9461412	0.18409552
chr14	65000000	66000000	gpos50	0.8996299	0.77520186
chr14	66000000	67000000	gpos50	0.8046873	0.2771016
chr14	68000000	69000000	gneg	0.98525083	0.75775427
chr14	70000000	71000000	gpos50	0.99418724	0.8563114
chr14	71000000	72000000	gpos50	0.8489364	0.22311129
chr14	72000000	73000000	gpos50	0.8587465	0.22402026
chr14	74000000	75000000	gneg	0.9987546	0.9874198
chr14	75000000	76000000	gneg	0.9992291	0.99274856
chr14	76000000	77000000	gneg	0.9444024	0.8376457
chr14	77000000	78000000	gneg	0.9831428	0.991495
chr14	79000000	80000000	gpos100	0.80446476	0.53758943
chr14	80000000	81000000	gpos100	0.8021284	0.40330213
chr14	81000000	82000000	gpos100	0.84710467	0.07207192
chr14	82000000	83000000	gpos100	0.062255096	0.033527654
chr14	85000000	86000000	gpos100	0.8745889	0.09103888
chr14	86000000	87000000	gpos100	0.041224677	0.008612184
chr14	87000000	88000000	gpos100	0.910355	0.24703905
chr14	88000000	89000000	gpos100	0.99213046	0.6283907
chr14	90000000	91000000	gneg	0.9755103	0.3964557
chr14	92000000	93000000	gpos25	0.99190134	0.97868025
chr14	93000000	94000000	gpos25	0.7016107	0.023368279
chr14	96000000	97000000	gpos50	0.9970938	0.9324092
chr14	97000000	98000000	gpos50	0.6554385	0.030645404
chr14	98000000	99000000	gpos50	0.89563894	0.46386454
chr14	99000000	100000000	gpos50	0.9965983	0.5597336
chr14	101000000	102000000	gneg	0.88969016	0.4733426
chr14	104000000	105000000	gneg	0.9513493	0.98004526
chr14	105000000	106000000	gneg	0.9130714	0.86919814
chr14	106000000	107000000	gneg	0.018974029	0.00071353925
chr15	0	1000000	gvar	0.0012674056	0.0020181802
chr15	1000000	2000000	gvar	0.0012674056	0.0020181802
chr15	2000000	3000000	gvar	0.0012674056	0.0020181802
chr15	3000000	4000000	gvar	0.0012674056	0.0020181802
chr15	5000000	6000000	stalk	0.0012674056	0.0020181802
chr15	6000000	7000000	stalk	0.0012674056	0.0020181802
chr15	7000000	8000000	stalk	0.0012674056	0.0020181802
chr15	8000000	9000000	stalk	0.0012674056	0.0020181802
chr15	10000000	11000000	gvar	0.0012674056	0.0020181802
chr15	11000000	12000000	gvar	0.0012674056	0.0020181802
chr15	12000000	13000000	gvar	0.0012674056	0.0020181802
chr15	13000000	14000000	gvar	0.0012674056	0.0020181802
chr15	14000000	15000000	gvar	0.0012674056	0.0020181802
chr15	15000000	16000000	gvar	0.0012674056	0.0020181802
chr15	16000000	17000000	gvar	0.0012674056	0.0020181802
chr15	18000000	19000000	acen	0.0012674056	0.0020181802
chr15	19000000	20000000	acen	0.0010934846	0.000966263
chr15	21000000	22000000	gneg	0.015077372	0.0029594598
chr15	22000000	23000000	gneg	0.20098266	0.28607705
chr15	23000000	24000000	gneg	0.72294545	0.01843199
chr15	24000000	25000000	gneg	0.7058878	0.7166025
chr15	26000000	27000000	gpos50	0.9421232	0.9364913
chr15	28000000	29000000	gneg	0.27631015	0.104402974
chr15	29000000	30000000	gneg	0.9737897	0.35347345
chr15	31000000	32000000	gneg	0.9903368	0.81226766
chr15	32000000	33000000	gneg	0.9469759	0.83960634
chr15	34000000	35000000	gpos75	0.98927385	0.5823826
chr15	35000000	36000000	gpos75	0.65812576	0.044884745
chr15	36000000	37000000	gpos75	0.9892225	0.19885588
chr15	37000000	38000000	gpos75	0.87597245	0.054564804
chr15	38000000	39000000	gpos75	0.99822634	0.22209452
chr15	40000000	41000000	gneg	0.99108446	0.9941493
chr15	41000000	42000000	gneg	0.9953251	0.98898447
chr15	45000000	46000000	gpos75	0.9934575	0.98869705
chr15	46000000	47000000	gpos75	0.051852193	0.010623342
chr15	47000000	48000000	gpos75	0.9177469	0.70107526
chr15	48000000	49000000	gpos75	0.99668014	0.92627865
chr15	50000000	51000000	gneg	0.9987214	0.6756793
chr15	51000000	52000000	gneg	0.99885786	0.9981958
chr15	53000000	54000000	gpos75	0.8874041	0.81778103
chr15	54000000	55000000	gpos75	0.038872924	0.010611651
chr15	55000000	56000000	gpos75	0.99861634	0.36891386
chr15	56000000	57000000	gpos75	0.9889408	0.19603767
chr15	57000000	58000000	gpos75	0.99698275	0.7095931
chr15	59000000	60000000	gpos25	0.9170451	0.17720167
chr15	60000000	61000000	gpos25	0.7779388	0.6691251
chr15	61000000	62000000	gpos25	0.9191085	0.41764164
chr15	62000000	63000000	gpos25	0.9832365	0.78441465
chr15	64000000	65000000	gneg	0.9974794	0.91562885
chr15	65000000	66000000	gneg	0.99878055	0.9772798
chr15	68000000	69000000	gpos25	0.99611783	0.9566727
chr15	69000000	70000000	gpos25	0.9035607	0.650986
chr15	70000000	71000000	gpos25	0.90372163	0.49419412
chr15	71000000	72000000	gpos25	0.99528414	0.89863956
chr15	73000000	74000000	gneg	0.997621	0.94777375
chr15	75000000	76000000	gpos25	0.96859133	0.98712605
chr15	77000000	78000000	gneg	0.98842466	0.40948376
chr15	78000000	79000000	gpos50	0.99731904	0.9119513
chr15	79000000	80000000	gpos50	0.96207166	0.8057394
chr15	80000000	81000000	gpos50	0.99727637	0.8654366
chr15	82000000	83000000	gneg	0.9889403	0.92113096
chr15	83000000	84000000	gneg	0.94180465	0.419922
chr15	85000000	86000000	gpos50	0.6778195	0.18920805
chr15	86000000	87000000	gpos50	0.92920274	0.2238843
chr15	87000000	88000000	gpos50	0.8746311	0.036210854
chr15	89000000	90000000	gneg	0.99929523	0.9954454
chr15	90000000	91000000	gneg	0.9948035	0.98442507
chr15	91000000	92000000	gneg	0.9654976	0.19896798
chr15	92000000	93000000	gneg	0.8679393	0.2799295
chr15	94000000	95000000	gpos50	0.64141506	0.004034884
chr15	95000000	96000000	gpos50	0.74333644	0.051875643
chr15	96000000	97000000	gpos50	0.5930988	0.054915287
chr15	97000000	98000000	gpos50	0.88885	0.16012979
chr15	98000000	99000000	gneg	0.99179924	0.6628523
chr15	99000000	100000000	gneg	0.8933221	0.33575523
chr15	100000000	101000000	gneg	0.99262756	0.8510165
chr16	0	1000000	gneg	0.9973827	0.9966101
chr16	1000000	2000000	gneg	0.999108	0.99728763
chr16	2000000	3000000	gneg	0.99546367	0.9307207
chr16	3000000	4000000	gneg	0.9954874	0.9952539
chr16	4000000	5000000	gneg	0.9851478	0.98392755
chr16	5000000	6000000	gneg	0.6898248	0.037431728
chr16	6000000	7000000	gneg	0.7663522	0.22330467
chr16	8000000	9000000	gpos50	0.92448837	0.43293846
chr16	9000000	10000000	gpos50	0.9652305	0.4655747
chr16	11000000	12000000	gneg	0.9957547	0.96578693
chr16	13000000	14000000	gpos50	0.90363246	0.038332835
chr16	15000000	16000000	gneg	0.9972894	0.9904827
chr16	17000000	18000000	gpos50	0.9577647	0.20854141
chr16	18000000	19000000	gpos50	0.4969949	0.0066353837
chr16	19000000	20000000	gpos50	0.9697511	0.1468473
chr16	20000000	21000000	gpos50	0.79747176	0.4185761
chr16	22000000	23000000	gneg	0.8623434	0.30527228
chr16	23000000	24000000	gneg	0.9937297	0.96371675
chr16	25000000	26000000	gpos50	0.8413681	0.016110733
chr16	26000000	27000000	gpos50	0.35497186	0.0025083846
chr16	27000000	28000000	gpos50	0.99377656	0.9741556
chr16	29000000	30000000	gneg	0.9945167	0.99701273
chr16	30000000	31000000	gneg	0.99902713	0.9984921
chr16	31000000	32000000	gneg	0.72598606	0.45789936
chr16	32000000	33000000	gneg	0.0022180164	0.00050064264
chr16	33000000	34000000	gneg	0.0019485154	0.0006512086
chr16	34000000	35000000	gneg	0.003597424	0.00045303043
chr16	37000000	38000000	acen	0.0012674056	0.0020181802
chr16	39000000	40000000	gvar	0.0012674056	0.0020181802
chr16	40000000	41000000	gvar	0.0012674056	0.0020181802
chr16	41000000	42000000	gvar	0.0012674056	0.0020181802
chr16	42000000	43000000	gvar	0.0012674056	0.0020181802
chr16	43000000	44000000	gvar	0.0012674056	0.0020181802
chr16	44000000	45000000	gvar	0.0012674056	0.0020181802
chr16	45000000	46000000	gvar	0.0012674056	0.0020181802
chr16	46000000	47000000	gvar	0.6726561	0.0332412
chr16	47000000	48000000	gneg	0.4541777	0.018902015
chr16	48000000	49000000	gneg	0.8535669	0.11495634
chr16	49000000	50000000	gneg	0.9758337	0.2580904
chr16	50000000	51000000	gneg	0.95754015	0.98706216
chr16	51000000	52000000	gneg	0.9978756	0.6904714
chr16	53000000	54000000	gpos50	0.94325167	0.5290977
chr16	54000000	55000000	gpos50	0.97257376	0.722658
chr16	55000000	56000000	gpos50	0.9928508	0.57737994
chr16	56000000	57000000	gneg	0.9890592	0.98902833
chr16	58000000	59000000	gpos100	0.98952264	0.9501324
chr16	59000000	60000000	gpos100	0.16817513	0.038678676
chr16	60000000	61000000	gpos100	0.038445067	0.004620948
chr16	61000000	62000000	gpos100	0.4908395	0.012040852
chr16	62000000	63000000	gpos100	0.6097891	0.007115945
chr16	63000000	64000000	gpos100	0.1423215	0.0047998093
chr16	64000000	65000000	gpos100	0.9194025	0.17027344
chr16	65000000	66000000	gpos100	0.9673113	0.37325734
chr16	67000000	68000000	gneg	0.9849771	0.987512
chr16	68000000	69000000	gneg	0.99949753	0.9696334
chr16	69000000	70000000	gneg	0.9970036	0.9647338
chr16	71000000	72000000	gpos50	0.72941184	0.28497046
chr16	73000000	74000000	gneg	0.93535125	0.50719404
chr16	75000000	76000000	gpos75	0.97215456	0.9256029
chr16	76000000	77000000	gpos75	0.3853878	0.011555083
chr16	77000000	78000000	gpos75	0.91049165	0.12212497
chr16	78000000	79000000	gpos75	0.9067403	0.20162767
chr16	80000000	81000000	gneg	0.96791416	0.42169905
chr16	82000000	83000000	gpos50	0.9696112	0.8949625
chr16	83000000	84000000	gpos50	0.9818428	0.6226104
chr16	85000000	86000000	gneg	0.9654489	0.7792719
chr16	86000000	87000000	gneg	0.99193853	0.7348992
chr16	87000000	88000000	gpos25	0.9954164	0.991327
chr16	89000000	90000000	gneg	0.9842771	0.9878606
chr17	0	1000000	gneg	0.99659014	0.9702627
chr17	1000000	2000000	gneg	0.9992219	0.99863833
chr17	2000000	3000000	gneg	0.99907374	0.9947153
chr17	4000000	5000000	gpos50	0.9833414	0.98835075
chr17	5000000	6000000	gpos50	0.99559	0.2516491
chr17	7000000	8000000	gneg	0.99890435	0.990995
chr17	8000000	9000000	gneg	0.9985251	0.9980445
chr17	9000000	10000000	gneg	0.9727154	0.6034757
chr17	11000000	12000000	gpos75	0.9487299	0.7021581
chr17	12000000	13000000	gpos75	0.84713477	0.10663886
chr17	13000000	14000000	gpos75	0.96834636	0.063700505
chr17	14000000	15000000	gpos75	0.9883619	0.27371964
chr17	15000000	16000000	gpos75	0.9979171	0.96597743
chr17	17000000	18000000	gneg	0.99856275	0.99751955
chr17	18000000	19000000	gneg	0.92116725	0.62092227
chr17	19000000	20000000	gneg	0.9885422	0.9865856
chr17	20000000	21000000	gneg	0.82787406	0.37101763
chr17	21000000	22000000	gneg	0.13413979	0.009765908
chr17	23000000	24000000	acen	0.0012674056	0.0020181802
chr17	24000000	25000000	acen	0.0012674056	0.0020181802
chr17	26000000	27000000	acen	0.00291693	0.0004645158
chr17	28000000	29000000	gneg	0.9887349	0.989762
chr17	29000000	30000000	gneg	0.99677867	0.9685949
chr17	30000000	31000000	gneg	0.6404112	0.4650855
chr17	31000000	32000000	gneg	0.9980052	0.99818593
chr17	32000000	33000000	gneg	0.9701034	0.92258525
chr17	34000000	35000000	gpos50	0.16978598	0.058314636
chr17	35000000	36000000	gpos50	0.5859991	0.87952685
chr17	36000000	37000000	gpos50	0.99103034	0.98896337
chr17	37000000	38000000	gpos50	0.998395	0.9597851
chr17	38000000	39000000	gpos50	0.99125063	0.9191663
chr17	41000000	42000000	gpos25	0.9996773	0.99396306
chr17	43000000	44000000	gneg	0.9993636	0.9360347
chr17	44000000	45000000	gneg	0.9968881	0.9971949
chr17	45000000	46000000	gneg	0.99603146	0.9741134
chr17	47000000	48000000	gpos25	0.9942827	0.991748
chr17	48000000	49000000	gpos25	0.9526036	0.9820066
chr17	50000000	51000000	gneg	0.99659306	0.99506915
chr17	51000000	52000000	gneg	0.90049773	0.023613688
chr17	53000000	54000000	gpos75	0.032854754	0.0037663602
chr17	54000000	55000000	gpos75	0.21739683	0.06453038
chr17	55000000	56000000	gpos75	0.9756865	0.050669905
chr17	56000000	57000000	gpos75	0.99138933	0.55676764
chr17	57000000	58000000	gpos75	0.99116886	0.035895288
chr17	58000000	59000000	gpos75	0.998418	0.9924689
chr17	61000000	62000000	gpos75	0.9938724	0.92959464
chr17	62000000	63000000	gpos75	0.9558418	0.6353286
chr17	65000000	66000000	gpos50	0.99800664	0.78573817
chr17	67000000	68000000	gneg	0.98322934	0.89773804
chr17	68000000	69000000	gneg	0.9660267	0.9092794
chr17	70000000	71000000	gpos75	0.8896727	0.057355504
chr17	71000000	72000000	gpos75	0.8821056	0.22221562
chr17	73000000	74000000	gneg	0.9830891	0.40029132
chr17	74000000	75000000	gneg	0.9944602	0.9920374
chr17	75000000	76000000	gneg	0.9914459	0.9982414
chr17	78000000	79000000	gneg	0.996995	0.9886641
chr17	79000000	80000000	gneg	0.9909746	0.862655
chr17	80000000	81000000	gneg	0.9981639	0.9973679
chr17	81000000	82000000	gneg	0.9874249	0.97126096
chr17	82000000	83000000	gneg	0.984461	0.99518305
chr18	0	1000000	gneg	0.7142284	0.5515402
chr18	1000000	2000000	gneg	0.057662744	0.004082579
chr18	3000000	4000000	gpos50	0.99774504	0.64952415
chr18	4000000	5000000	gpos50	0.7873612	0.020859737
chr18	5000000	6000000	gpos50	0.78411597	0.13120043
chr18	6000000	7000000	gpos50	0.8275276	0.5273951
chr18	9000000	10000000	gpos25	0.98959714	0.41356546
chr18	11000000	12000000	gneg	0.92868304	0.33784387
chr18	12000000	13000000	gneg	0.83889425	0.2760955
chr18	13000000	14000000	gneg	0.75096744	0.59536886
chr18	14000000	15000000	gneg	0.0079981275	0.0012675166
chr18	16000000	17000000	acen	0.0012674056	0.0020181802
chr18	17000000	18000000	acen	0.0012674056	0.0020181802
chr18	19000000	20000000	acen	0.0012674056	0.0020181802
chr18	20000000	21000000	acen	0.0073956354	0.0024737667
chr18	22000000	23000000	gneg	0.9991559	0.8760981
